	L6_T0_1	L6_T0_2	L6_T0_3	L6_T0_4	L6_T0_5	L6_T0_6	L6_T0_7	L6_T0_8	L6_T0_9	L6_T0_10	L6_T0_11	L6_T0_12	L6_T0_13	L6_T0_14	L6_T0_15	L6_T0_16	L6_T1_1	L6_T1_2	L6_T1_3	L6_T1_4	L6_T1_5	L6_T1_6	L6_T1_7	L6_T1_8	L6_T1_9	L6_T1_10	L6_T1_11	L6_T1_12	L6_T1_13	L6_T1_14	L6_T1_15	L6_T1_16	8M1_T0_1	8M1_T0_2	8M1_T0_3	8M1_T0_4	8M1_T0_5	8M1_T0_6	8M1_T0_7	8M1_T0_8	8M1_T0_9	8M1_T0_10	8M1_T0_11	8M1_T0_12	8M1_T1_1	8M1_T1_2	8M1_T1_3	8M1_T1_4	8M1_T1_5	8M1_T1_6	8M1_T1_7	8M1_T1_8	8M1_T1_9	8M1_T1_10	8M1_T1_11	8M1_T1_12	6M4_T0_1	6M4_T0_2	6M4_T0_3	6M4_T0_4	6M4_T0_5	6M4_T0_6	6M4_T0_7	6M4_T0_8	6M4_T0_9	6M4_T0_10	6M4_T0_11	6M4_T0_12	6M4_T0_13	6M4_T1_1	6M4_T1_2	6M4_T1_3	6M4_T1_4	6M4_T1_5	6M4_T1_6	6M4_T1_7	6M4_T1_8	6M4_T1_9	6M4_T1_10	6M4_T1_11	6M4_T1_12	6M4_T1_13
Clostridium_symbiosum	0.40851	0.05238	0.00155	0	0.01779	0	0.00348	0.01341	0	0	0.01468	0.00408	0	0	0.00229	0	0	0	0.00108	0	0	0.00946	0	0	0.00809	0.04315	0	0	0	0.03273	0	0.01497	0	0.62777	0.06025	0	0.58457	1.69551	6.13543	0	0	0.04029	0.01154	0.29677	0.08597	0.04198	0.00061	0	0.0053	0.00235	0	0.30602	0	0.00722	0.01201	0.12996	0.00014	0.2409	0.00654	0.17456	0	0	0.11192	0	0	0.08447	0.00529	0.15889	0.18332	0.00986	1.02388	0	0.0001	0	0.01207	0.00953	0	0.40001	0	0	0	0.01111
Eubacterium_infirmum	0	0	0.00708	0	0	0	0	0	0	0.00116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00522	0	0.0023	0	0	0	0	0.0047	0	0	0	0	0	0.00338	0	0	0	0	0	0	0	0	0	0	0.00224	0	0	0	0	0.00288	0.01622	0	0.01692	0	0.0033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mogibacterium_sp_CM50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3506	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39786	0	0.32053	0	0	0	0	0	0	0	0	0	0	0	0.15547	0	0	0	0	0	0	0	0	0	0	0
Anaerococcus_obesiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00166	0	0	0	0	0	0	0	0	0	0	0	0	0.42193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerococcus_vaginalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16512	0	0	0	0	0	0	0	0	0	0	0.00307	0	0.00101	0	0	0	0	0	0	0	0	0.00132	0	0	0.00131	0	0.01647	0	0	0	0	0	0	0	0	0	0	1.21051	0	0.00194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Finegoldia_magna	0	0	0.0056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00065	0.00659	0.29141	0	0	0	0	0	0	0	0	0	0	0	0.01257	0.00179	0	0	0	0	0	0	0	0	0	0	0	0.00296	0	0	0	0	0	0	0	0	0.00172	0	0	0.00107	0.01557	0.01342	0	0	0	0	0	0	0.00584	0	0	0	0	0.00175	0	0.00237	0	0	0	0	0	0	0	0	0
Parvimonas_micra	0	0	0	0	0.00354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00172	0	0	0	0	0.04515	0	0	0.02306	0	0	0	0	0	0	0	0	0.01453	0.30141	0.00127	0	0	0	0	0	0	0	0	0	0	0	0.0639	0.01597	0.17533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parvimonas_unclassified	0.00602	0	0.00102	0	0.0175	0	0	0	0.00411	0	0	0	0	0	0.00178	0	0	0.00303	0	0.00362	0	0.00224	0	0	0	0.0112	0.00549	0	0	0	0.12444	0	0	0.06805	0	0	0	0	0	0	0	0	0.06774	6.48189	0.0132	0.00257	0.0092	0	0	0	0	0	0	0	0	0	0.18382	0.08264	0.54585	0.00439	0	0	0.00639	0	0	0	0	0	0	0	0	0	0.00455	0	0	0	0	0	0	0	0	0
Peptoniphilus_harei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00299	0	0	0	0	0	0	0	0	0	0	0.04739	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00459	0.00324	0.08097	0	0	0	0	0	0	0	0	0	0.02264	0	0.05744	0	0	0	0.00373	0	0	0	0	0	0	0	0	0	0.00971	0	0	0	0	0	0	0	0	0
Peptoniphilus_lacrimalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00638	0	0	0	0	0	0	0	0	0	0	0	0	0.00338	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01202	0	0	0	0.01438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridiales_bacterium_1_7_47FAA	0.01826	0.00347	0	0	0	0.00785	0	0	0	0	0	0.14705	0.06022	0	0	0	0.00251	0	0	0	0	0	0	0	0	0	0	0	0	0.00089	0	0	0	0.01832	0.03744	0	0.05799	0.00615	0.19578	0	0	0	0	0.0007	0	0	0	0	0	0.00276	0	0.0135	0	0	0.01007	0.00447	0	0	0	0	0	0.03698	0.00369	0	0	0.00316	0.00483	0.00667	0.00173	0.00387	0.0257	0.00088	0	0	0.00735	0	0	0.02651	0	0	0	0.001
Flavonifractor_plautii	0	0.00212	0	0	0	0	0.00815	0.04484	0	0	0.0038	0	0	0	0	0	0.03539	0	0	0	0	0	0	0.01026	0.01147	0	0	0	0.01361	0.00078	0	0	0	0.01247	0.01984	0	0.26557	0.05646	0.01865	0.00062	0	0	0	0.01906	0.1118	0	0	0	0	0.14919	0.08058	0.05704	0	0	0	0	0	0.00054	0	0.00079	0	0.03071	0.01864	0.0277	0	0.00038	0.02617	0.02023	0.08239	0.05685	0	0.04787	0.004	0	0.01351	0	0	0	0	0.00033	0	0.03089
Pseudoflavonifractor_capillosus	0	0	0	0	0	0.00087	0	0.03035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00178	0	0	0	0	0	0	0	0	0	0	0	0	0.00346	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerofustis_stercorihominis	0	0	0	0	0.01699	0.00245	0	0	0	0.07017	0.04683	0	0	0.00688	0.00668	0	0	0.00061	0.00415	0	0.23517	0.00444	0	0	0.01003	0	0.12072	0	0	0	0.00612	0.00312	0.06465	0	0	0	0	0	0	0	0.04311	0	0.00806	0	0	0	0.01902	0	0	0.0697	0	0.00833	0.00643	0.00862	0	0	0	0	0	0	0	0.06874	0	0	0.02845	0	0	0	0.00105	0	0	0	0.00984	0	0.01566	0	0	0	0	0	0	0
Eubacterium_brachy	0.00487	0	0.04089	0	0.02375	0	0	0	0	0	0	0	0	0	0.00529	0	0	0	0	0	0	0.0205	0	0	0	0	0.01012	0	0	0	0.00453	0	0	0.0513	0	0	0	0	0	0	0	0	0	0	0	0.03052	0	0	0	0	0	0.00225	0	0	0	0	0.00104	0	0	0	0.00807	0.00095	0	0	0	0	0	0	0	0.00035	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_eligens	0	0	0.03405	1.38316	0	0.03051	0.17173	3.42798	0	0.09727	0	0	0	0.00038	0	0.41148	0.30196	0.00105	0	0	0	0	0.33663	0.04459	0.06505	0	0.28734	0	0.10381	0	0.00023	0.00672	0.03817	0	0.09481	0.2498	0	0	0	0	0.11215	0	0.06754	0.15259	0	0.03072	0.04861	0.00564	0	0.0504	0	0.23898	0	0	0	0.48431	0	0	0	0	0	1.41039	0.03687	0	0.02806	0.3264	0	0.00584	0.21431	0.0714	0	0.00165	0	0.01179	8.04609	0	0	0	0.37713	0.2522	0	0
Eubacterium_hallii	0.00251	0	5.9529	0.2225	5.78394	0.12664	0.14786	0.03782	0	0.29662	0	0.25107	0	0.9003	4.83054	0.09954	0	0.02068	0	0	6.31735	11.60078	0.06287	2.89951	1.35045	0	1.46648	0.6992	5.70715	0.25131	3.24037	2.46556	2.11859	16.98958	0	0.0512	0	0	0	2.0675	0.07419	0	0.44314	0.18112	0	7.042	8.8528	0.27258	0.42881	0.07317	16.20816	0.42288	1.15307	0.07095	0	0	0	0	0	0	0.33479	1.58402	0	7.52628	0	0.06393	0	0	1.14504	0	0	0	0.27303	6.21056	2.03586	0	5.7472	0	0.59376	0.6549	0.00726	0
Eubacterium_limosum	0	0	0.03191	0	0	0.01227	0	0.6853	0	0	0.26309	0	0	0	0.02704	0	0	0.31902	0.94627	0.73417	0	0	0.01126	0	0.36	0	0	0	0.14337	0.0077	0	0.04596	0.75436	0	0.51459	0.01213	0	0	0	0	0.45973	0	0.07779	0	0	0.02334	0	0	0.00118	0.12635	0	0.36776	0	0.07147	0	0.0335	0.09477	0.20858	0.11286	0.01378	0	0.08703	0.22148	0	0	0	0	0	0.48966	0.84436	0	0	0.0539	0	0	0	0	0	0.0188	0.02778	0	0
Eubacterium_ramulus	0	0	0.11312	0	1.48201	0	0.2224	0.01868	0	1.4811	0	0.0565	0	0	0.00168	0.00187	0	0	0	0	0	0.3017	0	0.02313	0.08999	0	0.14793	0.01919	0	0.1991	0.05237	0.03604	0.39886	0	0	0	0	0	0	0.09159	0.27867	0	0.04763	0	0	0.25263	0.19179	0.44624	0	0.03181	0.18813	0.26206	0.26108	0.02573	0	0	0	0	0	0	0.07679	0	0	0	0	0	0	0	0.26606	0	0	0	0	0.00506	0	0	0	0	0.01605	0.0161	0.08742	0
Eubacterium_rectale	0	31.39438	0.17386	2.89483	4.60501	1.36711	10.35389	0.29142	0	0	24.32318	0	0	1.02873	0	0.01717	0	0	0	0	3.56401	1.37587	1.88161	1.30971	0.28886	6.12003	0.0076	0.00366	4.83902	6.53958	0.49454	0.5736	5.4819	0	0	1.05334	0	0	0	0.96854	0.12472	0	1.8755	3.87003	0	0.1437	1.41521	0.02011	2.52364	0.01216	6.57149	0	0	0	0.07753	0	0	0	0	0	19.57545	9.5182	0.05783	1.01023	13.40925	0	0	0	0	0	0	0	0	7.72689	13.59653	0	0.09832	0	1.44959	1.01289	9.47814	0
Eubacterium_saphenum	0	0	0.04115	0	0	0	0	0	0.00465	0	0	0	0	0	0	0	0	0.00458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05026	0	0	0	0	0	0.05085	0	0	0	0	0	0	0	0	0	0	0.05602	0	0	0	0	0	0	0	0	0	0.00525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_siraeum	0	1.51009	0.01601	0.90737	0	0.66462	0	0	0	0	0	0	0	0	0	0.06262	0	0.02622	0.00934	0	0.11272	0	0.62992	0.02059	0	0.00612	0	0	0.53316	0	0	0	0	0	0	2.84384	0	0	0	0	0	0	0	0	0	1.18564	10.07121	0	0.53112	0	0	0	0	0.03694	0	18.73376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07695	0.07576	0	0
Eubacterium_sp_3_1_31	0	0	0.48992	0	0.09768	0.00274	0	0	0	0	0	0	0	0	0	0	0	0.06185	0	0.13168	0	0.12805	0	0	0	0	0	0	0.00202	0	0.44462	0.53387	0	0	0	0	1.36973	0	0.15482	0	0	0	0.01923	0.5113	0	0.00817	0.27856	0	0	0	0	0.25254	0.00763	0	0	0.01749	0	0	0	0	1.9102	0	0	0	0	0	0	0	0.33817	0	0	0	0.00037	0.16941	0	0	0	0	0	0	0.28462	0
Eubacterium_ventriosum	0.02181	0	0.07139	0.26487	0.01815	0.28906	2.5505	0.15791	0	0	0.18854	0	0	0.27261	0	0.00028	0	0.32248	0.01964	0	0	0.05185	0.04864	0	0.39951	0	0	0	1.48003	2.5447	0.09079	0.0191	0.00192	0	0.41062	0.07421	0	0	0	0	0.78163	0	0	0.01683	0	5.83434	0.62976	0.09659	0.03174	0.09791	0.0792	0.14206	0.08373	0	0	1.06745	0	0	0	0	0.16116	0.26907	0	0	0	0	0	0.09493	0.12075	0.03135	0	0.06063	0	0.03489	0	0	0	0	0.04852	0.04648	1.5212	0
Pseudoramibacter_alactolyticus	0	0	0.01146	0	0	0	0	0	0	0	0	0.00093	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15848	0	0	0	0	0	0	0	0	0.02278	0	0	0	0	0.00051	0	0.00387	0.03915	0	0	0.01983	0	0	0	0	0.00309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05758	0	0	0	0	0	0	0	0	0	0	0
Anaerostipes_caccae	0	0	0	0	0	0	0	0.00281	0	0	0	0	0	0	0.0023	0	0	0	0	0	0	0	0	0	0.00689	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021	0.00185	0	0	0	0	0	0.00073	0	0	0	0.0133	0	0.01746	0	0	0	0	0	0	0	0.0011	0	0	0.00082	0	0.00612	0	0.00031	0.28286	0.01779	0	0	0.02682	0.00789	0	0	0.00237	0	0	0	0	0	0
Anaerostipes_hadrus	0	0.07134	0.0693	0.00057	0.00597	0.0218	0	0	0	0.08459	0	0	0.00685	0.01826	0.00029	0	0	0	0	0	0.0142	0.02843	0.00866	0.0012	0	0.17477	0.11202	0.00046	0.0157	0.11729	0	0	0.03986	0.00377	0.09092	0	0.01345	0.07613	0	0.01171	0	0.04545	0.00211	0	0	0.07312	0	0.02033	0.01606	0	0.00876	0.02734	0.00416	0.01213	0.16326	0	0	0	0	0	0.06477	0.00123	0	0.0992	0	0	0	0	0.1046	0.12853	0.07679	0	0	0	0.04441	0	0.02401	0	0.00549	0.01575	0.0093	0
Anaerostipes_unclassified	0.00038	0	0	0	0	0	0	0.01846	0	0	0.21612	0	0	0	0.00884	0	0.01482	0.03651	0.15634	0.35987	0	0	0	0	0.02102	0	0	0	0	0	0.04328	0.2082	0	0	0	0	0.8532	0.05916	0	0	0.01337	0.05161	0	0	0	0	0.01083	0	0	0.05867	0.00759	0.01664	0.00594	0	0	0.20188	0	0	0	0.47316	0.05886	0	1.62046	0	0.27903	0.07403	0.2856	0.46169	0	0	0.32281	0.06478	1.25866	0	0	0.4764	0	0	0	0	0.15033	0.55647
Blautia_hydrogenotrophica	0	0	0.6694	0	0	0	0	0.65651	0	0	0	0	0	0.07651	0.42623	0	0	0.24933	0.81382	1.19696	0.00551	0	0	0	0.33992	0	0	0	0.02713	0.2049	0.04958	0.36426	0	0	0	0	0	0	0.98584	0	0.74376	0	0.24581	0	0	0.00069	0.00772	0	0	0.14627	0	1.87899	0.09029	0.06197	0	0.01161	0	0	0	0	0	0	0	0	0	0	0	0	1.67537	0	0	0	0.01764	0.00624	0	0	0	0	0	0	0	0
Blautia_producta	0.07542	0	0	0	0.01148	0	0	0.31702	0	0.0041	0.00275	0	0	0	0.00274	0	0	0.00264	0.00556	0.00732	0	0.00092	0	0.01889	0.12768	0	0	0	0.00811	0	0	0.00608	0.00084	0	0.00685	0	0	0.14107	0.8453	0	0.02177	0	0	0	0	0	0	0	0	0.06408	0	0.03272	0	0.00193	1.09222	0.03812	0.00699	0.01382	0.00617	0	0.04684	0	0	0	0.20278	0.08921	0.00431	0.12549	0.01741	0	0	0	0.04784	0	0	0	0	0	0	0	0	0.00082
Ruminococcus_gnavus	3.55131	0.10806	0.00412	0	0.50138	0.02355	0	0	0.97528	25.0305	0	0	8.95069	0.0156	0.34665	0	1.83942	1.85325	2.79235	0.0241	0	0.50973	0	0	0	0.91837	11.07668	0	0.00558	0.76382	0.53267	0.20392	0.01555	0.01985	0.84851	0.00981	6.17912	0.02465	17.79328	13.32442	0.01523	8.69845	0.00888	0.35819	0.07755	0	1.50556	0.00048	7.35724	0.05449	1.15134	0	0.62177	0.05939	38.12266	0.07736	0.18405	0.0693	0.1519	0.20479	18.18408	0.171	0.21264	2.84355	1.18823	0.23826	1.17275	1.84217	0	0.05462	8.4189	2.52553	0.10101	1.72027	0.63621	0.42882	1.73003	0.09295	0	0	0.98908	1.61024
Ruminococcus_obeum	0.03798	0.09373	8.12945	0.41619	1.86696	1.32176	0.21881	0.55081	0.33893	1.00891	0.47697	2.78284	0	0.30278	1.53063	0.18144	0	0.02128	0.00485	0	6.77072	1.06513	0.35361	1.7303	1.84002	1.54502	2.23129	0.91368	7.69437	0.65106	0.37367	0.27351	0.63598	3.22569	0.00167	0.88889	0.35321	0.79692	0	0.93455	2.8988	0.16532	2.31329	0.16292	0.96709	2.36082	3.12751	0.61999	1.12941	0.62477	2.29936	4.73607	0.61958	0.81234	0	0.6454	3.00776	0	4.13251	0	2.41549	3.18749	0.00106	0.52944	0.45041	1.16382	0	0.0345	4.13335	0.03024	0.22586	0.0003	0	0.30907	1.8264	0.00012	0.5977	0	0.98412	0.96478	0.1809	0.00094
Ruminococcus_torques	2.72845	0	0.38238	0	3.29366	0.19791	1.86865	1.21802	0	0.89283	1.14577	0.11294	0.09682	1.80251	0.05741	0	0	1.7473	0.07051	0	0.16365	0.87953	0.16858	0.36911	0.83869	1.15886	0.30471	0.0618	0.2453	28.97033	0.15954	0.43474	0.75478	1.13559	0.81915	0.36087	0.02326	3.75957	0.08409	0.92153	2.75969	0.03799	2.92624	10.17024	0.38833	0.27303	0.28759	0.04339	0.41279	4.20792	0.98237	0.80255	0.28206	0.55812	0.40323	0.55838	1.91877	4.07517	2.01436	4.76473	8.26622	0	0.06856	8.69	0.0951	0.17539	0.04051	0.77058	0.65043	0.17349	0.12415	0.04571	0.34025	0.06441	0.17969	0	2.27337	0.02184	0.04488	0.03533	2.45292	0.03286
Butyrivibrio_crossotus	0	0	0	0	0	0.01497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01611	0	0	0	0	0	0	0	0	0	0	0	0	0.74522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_catus	0	0	1.35811	0.03712	0	0.3673	0.07068	0	0	0	0.37799	0.24175	0	0.0946	0.08967	0.07415	0	0	0	0	0.32943	0	0.06017	0.00092	0	0	0	0.02858	0.99351	0	0.22558	0.39025	0.12028	0.08762	0	0.36093	0	0.08041	0	0.28994	0	0.19759	0.68399	0	0	0	0.44381	0	0.33235	0	0.69075	0	0	0.04016	0	0.14999	0	0	0	0	0	0.01623	0	0	0	0	0	0	0	0	1.16668	0	0	0.1573	0.0369	0	0	0	0.12941	0.1728	0	0
Coprococcus_comes	0.17477	0	0.00364	0.08472	0.04583	0	0.1839	0	0	0	1.75292	0.02225	0	0.10215	0.02353	0.35754	0	0	0	0	0.00905	0.02412	0	0.00124	0	0	0	0	0	0	0.60526	0	0.00029	0	0	0	0	0	0	1.60553	0	0	0	0	0.01959	0.74529	0.83944	0	0	0	7.20445	0	0	0	0	0	0	0	0	0	5.26332	1.00703	0	0.78011	0	0	0	0	0	0	0	0	0	0.84427	0.49957	0	1.34282	0	0.46082	0.42872	0.62317	0
Coprococcus_eutactus	0	0	0.71475	0.50808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03138	0	0	0	0	0	0	0	0	0	0	0.00526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06713	0.06845	0	0
Coprococcus_sp_ART55_1	0	0.78277	0	0	0	2.23129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95791	0	0	1.2259	0	0	0	0	0	0	0	0	0.65873	0.68675	0	0	0	0	0	0	0	0	0	2.34107	0	0	3.32163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dorea_formicigenerans	0	0	0.09214	0.11605	2.13126	0	0.18142	0.0056	0	0.57545	0.09607	0.39452	0	0.16716	0	0.2931	0	0	0	0	3.70473	1.52927	0	0.70781	0.19	0	0.63667	0.25002	0.7081	0	0.22342	0.03353	1.65477	3.79606	0.17524	0	0	0.19587	0.20957	2.83281	0.04774	0.00991	0.28928	0.29077	0.20481	0.38655	0.9835	0.29665	0.14481	0.06268	2.61603	0	0	0.37439	0	0	0	0	0	0	5.69747	0.37532	0.28855	0.43591	0.45406	0	0	0	0	0.5424	1.47403	0	0	0.84231	1.28623	0	0.51467	0	0.77312	0.9126	0.26154	0
Dorea_longicatena	0	0.71827	0.66117	0.03193	0.65191	0.55334	0.54847	0.02681	0.31049	0.32458	0	2.44438	0	0.44214	0	1.3315	0	0.01429	0	0	0.22298	0.66376	0.13205	3.35324	0.30426	1.28671	0.33719	0	8.10157	0.45405	0.15509	0.2264	1.20447	3.39447	0.14271	0.36444	0	0	0	1.27439	0.08829	0	0.55059	0.32273	0.01791	0.24939	0.25317	0.73069	0.8159	0.10299	1.74579	0.87533	1.50951	0.80276	0	0.02488	0	0	0	0	0	0	0	0.32283	0	0	0	0	0.87684	0.20186	0	0	0	0.46665	0	0	0.43737	0	0.18866	0.17873	0	0
Dorea_unclassified	0	0	0.0532	0	0	0	0	0.00463	0.17635	0.14317	0.02584	0	0	0	0.03976	0	0	0.01976	0	0	0	0	0	0	0	0	0	0	0	0.632	0	0	0	0	0.06722	0	0.03711	0	0	0	0	0.00359	0.52409	0	0	0	0	0.12779	0	0.14352	0	0.43539	0	0	0	0.0074	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01025	0	0.00764	0	0	0	0	0	0	0	0.56259	0	0
Lachnospiraceae_bacterium_1_1_57FAA	0	0	0.03855	0	0.24625	0.15324	0.20169	0.11298	0	0.10292	0	0	0	0.23673	0.01292	0	0	0.02722	0	0	0.00567	0.13163	0	0.26722	0.06915	0.33468	0.52758	0	0.54607	0.50329	0	0.01898	0.04979	0.12562	0	0	0.0057	0.39854	0	0	0	0	0	0.89444	0.00662	0.73675	0	0	0.79048	0	0	0.47642	0.27153	0.1541	0	0.15067	0	0	0	0	0	0	0	0.0203	0.04227	0	0	0.11581	0.59404	0.03961	0.00369	0	0.08079	0.00221	0.01675	0	0.01319	0	0.06661	0.05244	0	0
Lachnospiraceae_bacterium_1_4_56FAA	0.13438	0.00167	0	0	0.13517	0.00217	0	0	0.02622	0.05301	0.37347	0	0	0.00752	0.038	0.01521	0	0	0	0	0	0.05127	0	0	0	0	0.04846	0	0	0.14178	0.06556	0.02082	0	0.97378	0	0	0	0	0	0	0	0.06275	0	0.00358	0	0.06107	0.00116	0	0	0	0	0.07996	0	0	0	0.08389	0	0	0	0.00639	1.476	0.07764	0.03168	0.37423	0	0	0.14534	0	0.02618	0	0.10194	0	0.01604	0.17121	0.32988	0.05652	0.15162	0	0	0	0.11366	0.28703
Lachnospiraceae_bacterium_2_1_46FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12114	0.22113	0	0	0	0	0	0	0	0	0	0	0	0	0.09434	0	0	0	0	0	0	0	0	0.00079	0	0	0	0	0	0	0	0	0.11236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5904
Lachnospiraceae_bacterium_2_1_58FAA	0.04931	0	0	0	0	0.0346	0.00792	0.0003	0	0.00346	0	0	0	0.00088	0	0	0	0	0.11505	0	0	0	0.00322	0.21777	0	0	0	0.04147	0	0	0.00026	0.04564	0.12268	0	0.00665	0.01579	0.00372	0	0.38698	4.76969	0.00293	0	0	0.31296	0	0	0	0	0	0.00956	0.43411	0	0	0.05509	0	0	0	0	0	0	5.05725	0.01419	0	3.32472	0	0	0.37577	0	0	0	0	0.24078	0.02198	0.18327	0.0195	0	0.91634	0	0	0	0.24889	0.61726
Lachnospiraceae_bacterium_3_1_46FAA	0.00264	0	0	0	0	0.0187	0.02676	0.11	0	0	0.0709	0.09944	0	0.05419	0	0.03237	0	0.00054	0	0	0	0	0	0.00932	0.04795	0	0	0.0122	0.15307	0	0.01153	0.00236	0.02256	0.26061	0	0.02684	0	0.11468	0.04481	0	0.37974	0	0.19187	1.93423	0	0	0.00242	0.02751	0.01841	0.18348	0	0	0.00248	0	0	0.01174	0	0.00747	0	0.07684	0	0	0	0	0.00257	0	0	0	0	0	0	0	0.00341	0	0	0	0	0	0	0	0.00077	0
Lachnospiraceae_bacterium_3_1_57FAA_CT1	0.06088	0.15477	0.31032	0	0.00774	0	0	0	0	0	0.00995	0	0	0.00544	0	0	0	0.00402	1.5437	0.01718	0	0	0	0	0.00398	0.01559	0	0	0.00128	0	0.00419	0.1209	0.11644	0.17429	0	0	0	0.19287	10.31554	0	0.00113	0.00048	0.30267	0.05877	0.61564	0.06496	0	0	0.00703	1.1191	0	0	0.0056	0.31517	0	0.00755	0.07001	1.57317	0.20254	0.06535	0	0	0	0	0	0.00048	0	0	0	0	0.00873	0	0.00581	0	0	0	0	0	0	0	0	0
Lachnospiraceae_bacterium_4_1_37FAA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00351	0	0	0	0.05313	0	0.0017	0	0.01897	0	0	0	0	0.00162	0	0	0	0.0004	0	0	0	0	0	0	0	0	0	0.01248	0	0.36153	0	0	0.00384	0	0	0.00624	0	0	0	0	0	0.00031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_bacterium_5_1_57FAA	0.21514	0.00957	0.00086	0	0	0.01356	0	0	0	0.02397	0.95665	0.01388	0	0	0.00426	0	0.00875	1.0548	0.0304	0	0	0	0.00131	0	0.04012	0.08207	0	0	0.00573	0.76192	0.10732	0.00422	0.00571	0.00244	0.00954	0	0	0.01973	0.35821	0.02886	0.02433	0.08298	0.07209	0.01273	0	0.04335	0.03401	0	0	0.03411	0.25765	0.09712	0.00024	0.01343	0.11641	0	0	0.03185	0	0.05024	0.11147	1.50757	0	0	0.0291	0	0	0	0.11993	0.01884	0.00773	0	0.23275	0.00234	0.22503	0	0	0	0	0	0	0
Lachnospiraceae_bacterium_5_1_63FAA	0	0.32448	0.04315	0.01141	0.13449	0.06839	0	0	0	0.06857	0	0.00224	0.00217	0.08083	0.09405	0	0	0	0	0	0.68458	0.67033	0.02626	0.00477	0	0.25441	0.21194	0	0.0471	0.22321	0	0	0.01472	0.48436	0.26057	0.00463	0.0218	0	0	0.97706	0	0.02124	0.01252	0	0.00306	0.00181	0	0.02864	0.07255	0	0.52124	0.21762	0.0204	0.0068	0.06395	0	0	0	0	0	0.92229	0.03308	0	2.99815	0.06377	0.00154	0	0	0.66664	0.30334	0.02681	0	0	0.0808	0.37003	0	1.42061	0	0.06421	0.07787	0.13868	0
